locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOKLNMHI_03443	CDS	1284	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
FOKLNMHI_03444	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
FOKLNMHI_03445	CDS	510				hypothetical protein
FOKLNMHI_03446	CDS	888	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
FOKLNMHI_03447	CDS	603		2.3.1.20		Putative diacyglycerol O-acyltransferase
FOKLNMHI_03448	CDS	816	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
FOKLNMHI_03449	CDS	552				hypothetical protein
FOKLNMHI_03450	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
FOKLNMHI_03451	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
FOKLNMHI_03452	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
FOKLNMHI_03453	CDS	3207	mdtD_3			Putative multidrug resistance protein MdtD
FOKLNMHI_03454	CDS	2898	secA1		COG0653	Protein translocase subunit SecA 1
FOKLNMHI_03455	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
FOKLNMHI_03456	CDS	726				hypothetical protein
FOKLNMHI_03457	CDS	843				hypothetical protein
FOKLNMHI_03458	CDS	1752	lpqB			Lipoprotein LpqB
FOKLNMHI_03459	CDS	1650	mtrB	2.7.13.3		Sensor histidine kinase MtrB
FOKLNMHI_03460	CDS	432				hypothetical protein
FOKLNMHI_03461	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
FOKLNMHI_03462	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
FOKLNMHI_03463	CDS	714				hypothetical protein
FOKLNMHI_03464	CDS	183	rubA		COG1773	Rubredoxin
FOKLNMHI_03465	CDS	171	alkG			Rubredoxin-2
FOKLNMHI_03466	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
FOKLNMHI_03467	CDS	1488	yhdG		COG0531	putative amino acid permease YhdG
FOKLNMHI_03468	CDS	1389				putative protein
FOKLNMHI_03469	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
FOKLNMHI_03470	CDS	1041				hypothetical protein
FOKLNMHI_03471	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
FOKLNMHI_03472	CDS	492				hypothetical protein
FOKLNMHI_03473	CDS	528				hypothetical protein
FOKLNMHI_03474	CDS	372	whiB			Transcriptional regulator WhiB
FOKLNMHI_03475	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
FOKLNMHI_03476	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
FOKLNMHI_03477	CDS	150				hypothetical protein
FOKLNMHI_03478	CDS	1662		2.1.1.72		Modification methylase Eco57IB
FOKLNMHI_03479	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
FOKLNMHI_03480	CDS	924	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
FOKLNMHI_03481	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
FOKLNMHI_03482	CDS	1494	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
FOKLNMHI_03483	CDS	741				hypothetical protein
FOKLNMHI_03484	CDS	282				putative protein
FOKLNMHI_03485	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
FOKLNMHI_03486	CDS	669				hypothetical protein
FOKLNMHI_03487	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
FOKLNMHI_03488	CDS	2271				hypothetical protein
FOKLNMHI_03489	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
FOKLNMHI_03490	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
FOKLNMHI_03491	CDS	897				hypothetical protein
FOKLNMHI_03492	CDS	240				hypothetical protein
FOKLNMHI_03493	CDS	819				hypothetical protein
FOKLNMHI_03494	CDS	519				hypothetical protein
FOKLNMHI_03495	CDS	771	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
FOKLNMHI_03496	CDS	1770				hypothetical protein
FOKLNMHI_03497	CDS	150				hypothetical protein
FOKLNMHI_03498	CDS	669		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
FOKLNMHI_03499	CDS	966	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
FOKLNMHI_03500	CDS	432			COG2166	putative SufE-like protein
FOKLNMHI_03501	CDS	1803	carB_2			Carbamoyl-phosphate synthase large chain
FOKLNMHI_03502	CDS	786	sigF		COG1191	RNA polymerase sigma factor SigF
FOKLNMHI_03503	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
FOKLNMHI_03504	CDS	312				hypothetical protein
FOKLNMHI_03505	CDS	378				hypothetical protein
FOKLNMHI_03506	CDS	1269	lat	2.6.1.36	COG0160	putative L-lysine-epsilon aminotransferase
FOKLNMHI_03507	CDS	453				hypothetical protein
FOKLNMHI_03508	CDS	1248			COG5383	putative protein
FOKLNMHI_03509	CDS	1485	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
FOKLNMHI_03510	CDS	810			COG1373	putative protein
FOKLNMHI_03511	CDS	693				hypothetical protein
FOKLNMHI_03512	CDS	4542	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
FOKLNMHI_03513	CDS	768	nei1_2	3.2.2.-	COG0266	Endonuclease 8 1
FOKLNMHI_03514	CDS	900				hypothetical protein
FOKLNMHI_03515	CDS	2910				hypothetical protein
FOKLNMHI_03516	CDS	885				hypothetical protein
FOKLNMHI_03517	CDS	765	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
FOKLNMHI_03518	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
FOKLNMHI_03519	CDS	1416	lpdA_2	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
FOKLNMHI_03520	CDS	480				hypothetical protein
FOKLNMHI_03521	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
FOKLNMHI_03522	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
FOKLNMHI_03523	CDS	807	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
FOKLNMHI_03524	CDS	1605		5.4.2.8	COG1109	putative phosphomannomutase
FOKLNMHI_03525	CDS	717	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
FOKLNMHI_03526	CDS	900	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
FOKLNMHI_03527	CDS	1263				hypothetical protein
FOKLNMHI_03528	CDS	1065				hypothetical protein
FOKLNMHI_03529	CDS	171				hypothetical protein
FOKLNMHI_03530	CDS	312	mtp			Pilin
FOKLNMHI_03531	CDS	1098	add	3.5.4.4	COG1816	Adenosine deaminase
FOKLNMHI_03532	CDS	1284	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
FOKLNMHI_03533	CDS	489	cdd	3.5.4.5	COG0295	Cytidine deaminase
FOKLNMHI_03534	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
FOKLNMHI_03535	CDS	435				hypothetical protein
FOKLNMHI_03536	CDS	1749	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FOKLNMHI_03537	CDS	792	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FOKLNMHI_03538	CDS	429		3.1.-.-		Ribonuclease VapC44
FOKLNMHI_03539	CDS	243				hypothetical protein
FOKLNMHI_03540	CDS	615				hypothetical protein
FOKLNMHI_03541	CDS	666				hypothetical protein
FOKLNMHI_03542	CDS	534	moaC1_2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
FOKLNMHI_03543	CDS	606				hypothetical protein
FOKLNMHI_03544	CDS	939	sigJ			ECF RNA polymerase sigma factor SigJ
FOKLNMHI_03545	CDS	1368		2.6.1.-	COG0161	putative aminotransferase
FOKLNMHI_03546	CDS	1218				hypothetical protein
FOKLNMHI_03547	CDS	1509	galP			Galactose-proton symporter
FOKLNMHI_03548	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
FOKLNMHI_03549	CDS	846				hypothetical protein
FOKLNMHI_03550	CDS	312				hypothetical protein
FOKLNMHI_03551	CDS	441	merR1			Mercuric resistance operon regulatory protein
FOKLNMHI_03552	CDS	870	yhjD		COG1295	Inner membrane protein YhjD
FOKLNMHI_03553	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
FOKLNMHI_03554	CDS	654				hypothetical protein
FOKLNMHI_03555	CDS	240				hypothetical protein
FOKLNMHI_03556	CDS	444				hypothetical protein
FOKLNMHI_03557	CDS	138				hypothetical protein
FOKLNMHI_03558	CDS	1086	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
FOKLNMHI_03559	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
FOKLNMHI_03560	CDS	711		2.1.1.-	COG0500	putative methyltransferase
FOKLNMHI_03561	CDS	291				hypothetical protein
FOKLNMHI_03562	CDS	489				hypothetical protein
FOKLNMHI_03563	CDS	285				hypothetical protein
FOKLNMHI_03564	CDS	252				hypothetical protein
FOKLNMHI_03565	CDS	198				hypothetical protein
FOKLNMHI_03566	CDS	348				hypothetical protein
FOKLNMHI_03567	CDS	393				hypothetical protein
FOKLNMHI_03568	CDS	405				hypothetical protein
FOKLNMHI_03569	CDS	258				hypothetical protein
FOKLNMHI_03570	CDS	162				hypothetical protein
FOKLNMHI_03571	CDS	618				hypothetical protein
FOKLNMHI_03572	CDS	279				hypothetical protein
FOKLNMHI_03573	CDS	294				hypothetical protein
FOKLNMHI_03574	CDS	147				hypothetical protein
FOKLNMHI_03575	CDS	141				hypothetical protein
FOKLNMHI_03576	CDS	321				hypothetical protein
FOKLNMHI_03577	CDS	441				hypothetical protein
FOKLNMHI_03578	CDS	288				hypothetical protein
FOKLNMHI_03579	CDS	144				hypothetical protein
FOKLNMHI_03580	CDS	282				hypothetical protein
FOKLNMHI_03581	CDS	795				hypothetical protein
FOKLNMHI_03582	CDS	372				hypothetical protein
FOKLNMHI_03583	CDS	261				hypothetical protein
FOKLNMHI_03584	CDS	390	lprJ_2			Putative lipoprotein LprJ
FOKLNMHI_03585	CDS	255				hypothetical protein
FOKLNMHI_03586	CDS	156				hypothetical protein
FOKLNMHI_03587	CDS	240				hypothetical protein
FOKLNMHI_03588	CDS	1191		1.16.1.-	COG0446	Metal reductase
FOKLNMHI_03589	CDS	369		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
FOKLNMHI_03590	CDS	552	mfpA		COG1357	Pentapeptide repeat protein MfpA
FOKLNMHI_03591	CDS	582				hypothetical protein
FOKLNMHI_03592	CDS	405				hypothetical protein
FOKLNMHI_03593	CDS	393			COG2018	Serine protease inhibitor
FOKLNMHI_03594	CDS	2625				hypothetical protein
FOKLNMHI_03595	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
FOKLNMHI_03596	CDS	594				hypothetical protein
FOKLNMHI_03597	CDS	477				hypothetical protein
FOKLNMHI_03598	CDS	312				hypothetical protein
FOKLNMHI_03599	CDS	360				hypothetical protein
FOKLNMHI_03600	CDS	645				hypothetical protein
FOKLNMHI_03601	CDS	411				hypothetical protein
FOKLNMHI_03602	CDS	150				hypothetical protein
FOKLNMHI_03603	CDS	3240	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
FOKLNMHI_03604	CDS	1362		2.3.1.20		Putative diacyglycerol O-acyltransferase
FOKLNMHI_03605	CDS	1176	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
FOKLNMHI_03606	CDS	105				hypothetical protein
FOKLNMHI_03607	CDS	627	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FOKLNMHI_03608	CDS	246				hypothetical protein
FOKLNMHI_03609	CDS	1440	amiD_2	3.5.1.4	COG0154	Putative amidase AmiD
FOKLNMHI_03610	CDS	765		3.1.-.-	COG1011	Phosphatase
FOKLNMHI_03611	CDS	1506		5.5.1.16		Type B diterpene cyclase
FOKLNMHI_03612	CDS	891		3.1.7.9		Diterpene synthase
FOKLNMHI_03613	CDS	1611	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
FOKLNMHI_03614	CDS	219	dxs_3	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
FOKLNMHI_03615	CDS	990	ispH1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1
FOKLNMHI_03616	CDS	1053				hypothetical protein
FOKLNMHI_03617	CDS	189				hypothetical protein
FOKLNMHI_03618	CDS	393		3.1.-.-		Ribonuclease VapC46
FOKLNMHI_03619	CDS	276			COG4118	Antitoxin VapB46
FOKLNMHI_03620	CDS	819				ISNCY family transposase ISMav10
FOKLNMHI_03621	CDS	159				hypothetical protein
FOKLNMHI_03622	CDS	393				hypothetical protein
FOKLNMHI_03623	CDS	855				hypothetical protein
FOKLNMHI_03624	CDS	1953				hypothetical protein
FOKLNMHI_03625	CDS	951	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
FOKLNMHI_03626	CDS	1581	dinB	2.7.7.7		DNA polymerase IV
FOKLNMHI_03627	CDS	615				putative protein
FOKLNMHI_03628	CDS	687				hypothetical protein
FOKLNMHI_03629	CDS	1680	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
FOKLNMHI_03630	CDS	909	crtB	2.5.1.-	COG1562	Phytoene synthase
FOKLNMHI_03631	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
FOKLNMHI_03632	CDS	939		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
FOKLNMHI_03633	CDS	789			COG0637	putative protein
FOKLNMHI_03634	CDS	567				hypothetical protein
FOKLNMHI_03635	CDS	513				hypothetical protein
FOKLNMHI_03636	CDS	282				hypothetical protein
FOKLNMHI_03637	CDS	237				hypothetical protein
FOKLNMHI_03638	CDS	168				hypothetical protein
FOKLNMHI_03639	CDS	237				hypothetical protein
FOKLNMHI_03640	CDS	318				hypothetical protein
FOKLNMHI_03641	CDS	1602				hypothetical protein
FOKLNMHI_03642	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
FOKLNMHI_03643	CDS	534				HTH-type transcriptional repressor
FOKLNMHI_03644	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
FOKLNMHI_03645	CDS	300				Antitoxin VapB47
FOKLNMHI_03646	CDS	402		3.1.-.-		Ribonuclease VapC47
FOKLNMHI_03647	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
FOKLNMHI_03648	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
FOKLNMHI_03649	CDS	1590	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FOKLNMHI_03650	CDS	1437				hypothetical protein
FOKLNMHI_03651	CDS	675	sigD			ECF RNA polymerase sigma factor SigD
FOKLNMHI_03652	CDS	792				hypothetical protein
FOKLNMHI_03653	CDS	309	whiB3			Redox- and pH-responsive transcriptional regulator WhiB3
FOKLNMHI_03654	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
FOKLNMHI_03655	CDS	303	groS		COG0234	10 kDa chaperonin
FOKLNMHI_03656	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FOKLNMHI_03657	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
FOKLNMHI_03658	CDS	654			COG1214	putative protein
FOKLNMHI_03659	CDS	507	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FOKLNMHI_03660	CDS	1227	alr	5.1.1.1	COG0787	Alanine racemase
FOKLNMHI_03661	CDS	351				hypothetical protein
FOKLNMHI_03662	CDS	207				hypothetical protein
FOKLNMHI_03663	CDS	156				hypothetical protein
FOKLNMHI_03664	CDS	165				hypothetical protein
FOKLNMHI_03665	CDS	105				hypothetical protein
FOKLNMHI_03666	CDS	846				IS256 family transposase ISRo1
FOKLNMHI_03667	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
FOKLNMHI_03668	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
FOKLNMHI_03669	CDS	699				hypothetical protein
FOKLNMHI_03670	CDS	939				hypothetical protein
FOKLNMHI_03671	CDS	204				hypothetical protein
FOKLNMHI_03672	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FOKLNMHI_03673	CDS	477				hypothetical protein
FOKLNMHI_03674	CDS	843				hypothetical protein
FOKLNMHI_03675	CDS	1431				hypothetical protein
FOKLNMHI_03676	CDS	312				hypothetical protein
FOKLNMHI_03677	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
FOKLNMHI_03678	CDS	456	rpsI		COG0103	30S ribosomal protein S9
FOKLNMHI_03679	CDS	444	rplM		COG0102	50S ribosomal protein L13
FOKLNMHI_03680	CDS	303	esxT		COG4842	ESAT-6-like protein EsxT
FOKLNMHI_03681	CDS	432				hypothetical protein
FOKLNMHI_03682	CDS	1215				hypothetical protein
FOKLNMHI_03683	CDS	3711	eccC		COG1674	ESX secretion system protein EccC
FOKLNMHI_03684	CDS	1404	eccD1_1			ESX-1 secretion system protein EccD1
FOKLNMHI_03685	CDS	1374	mycP4	3.4.21.-	COG1404	Mycosin-4
FOKLNMHI_03686	CDS	1413	eccB3_2	3.6.-.-		ESX-3 secretion system ATPase EccB3
FOKLNMHI_03687	CDS	789	cut3_1	3.1.1.74		putative cutinase cut3
FOKLNMHI_03688	CDS	681	cut3_2	3.1.1.74		putative cutinase cut3
FOKLNMHI_03689	CDS	240				hypothetical protein
FOKLNMHI_03690	CDS	333				hypothetical protein
FOKLNMHI_03691	CDS	1332				hypothetical protein
FOKLNMHI_03692	CDS	894	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
FOKLNMHI_03693	CDS	366	rplQ		COG0203	50S ribosomal protein L17
FOKLNMHI_03694	CDS	1290	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
FOKLNMHI_03695	CDS	501				hypothetical protein
FOKLNMHI_03696	CDS	420	rpsK		COG0100	30S ribosomal protein S11
FOKLNMHI_03697	CDS	375	rpsM		COG0099	30S ribosomal protein S13
FOKLNMHI_03698	CDS	222	infA		COG0361	Translation initiation factor IF-1
FOKLNMHI_03699	CDS	858				hypothetical protein
FOKLNMHI_03700	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
FOKLNMHI_03701	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
FOKLNMHI_03702	CDS	1095	fcl_2	1.1.1.271		GDP-L-fucose synthase
FOKLNMHI_03703	CDS	1011		4.1.3.39		4-hydroxy-2-oxovalerate aldolase
FOKLNMHI_03704	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
FOKLNMHI_03705	CDS	534				hypothetical protein
FOKLNMHI_03706	CDS	507				hypothetical protein
FOKLNMHI_03707	CDS	786	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FOKLNMHI_03708	CDS	1398	kgtP			Alpha-ketoglutarate permease
FOKLNMHI_03709	CDS	3249				putative membrane protein
FOKLNMHI_03710	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
FOKLNMHI_03711	CDS	747				hypothetical protein
FOKLNMHI_03712	CDS	606				hypothetical protein
FOKLNMHI_03713	CDS	663				hypothetical protein
FOKLNMHI_03714	CDS	1539	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
FOKLNMHI_03715	CDS	945				hypothetical protein
FOKLNMHI_03716	CDS	492			COG2259	putative membrane protein
FOKLNMHI_03717	CDS	1122	aes_5	3.1.1.-		Acetyl esterase
FOKLNMHI_03718	CDS	324			COG1695	Transcriptional regulator
FOKLNMHI_03719	CDS	183				hypothetical protein
FOKLNMHI_03720	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
FOKLNMHI_03721	CDS	579				hypothetical protein
FOKLNMHI_03722	CDS	483				hypothetical protein
FOKLNMHI_03723	CDS	729				hypothetical protein
FOKLNMHI_03724	CDS	1695				hypothetical protein
FOKLNMHI_03725	CDS	1155	lprN_3			Lipoprotein LprN
FOKLNMHI_03726	CDS	1353				hypothetical protein
FOKLNMHI_03727	CDS	1074				hypothetical protein
FOKLNMHI_03728	CDS	1053				hypothetical protein
FOKLNMHI_03729	CDS	1203				hypothetical protein
FOKLNMHI_03730	CDS	843				hypothetical protein
FOKLNMHI_03731	CDS	765				hypothetical protein
FOKLNMHI_03732	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
FOKLNMHI_03733	CDS	192				hypothetical protein
FOKLNMHI_03734	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
FOKLNMHI_03735	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
FOKLNMHI_03736	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
FOKLNMHI_03737	CDS	297				hypothetical protein
FOKLNMHI_03738	CDS	240				hypothetical protein
FOKLNMHI_03739	CDS	324				hypothetical protein
FOKLNMHI_03740	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
FOKLNMHI_03741	CDS	837				hypothetical protein
FOKLNMHI_03742	CDS	204				hypothetical protein
FOKLNMHI_03743	CDS	201				hypothetical protein
FOKLNMHI_03744	CDS	726				hypothetical protein
FOKLNMHI_03745	CDS	579				hypothetical protein
FOKLNMHI_03746	CDS	240				hypothetical protein
FOKLNMHI_03747	CDS	840				hypothetical protein
FOKLNMHI_03748	CDS	1197		1.14.15.28		Steroid C26-monooxygenase
FOKLNMHI_03749	CDS	711				hypothetical protein
FOKLNMHI_03750	CDS	1032		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
FOKLNMHI_03751	CDS	1005				hypothetical protein
FOKLNMHI_03752	CDS	1065				hypothetical protein
FOKLNMHI_03753	CDS	1185				hypothetical protein
FOKLNMHI_03754	CDS	927	pknD_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
FOKLNMHI_03755	CDS	525	yrdA		COG0663	Protein YrdA
FOKLNMHI_03756	CDS	1161	kshA	1.14.15.30	COG4638	3-ketosteroid-9-alpha-monooxygenase, oxygenase component
FOKLNMHI_03757	CDS	450				hypothetical protein
FOKLNMHI_03758	CDS	711				hypothetical protein
FOKLNMHI_03759	CDS	198				hypothetical protein
FOKLNMHI_03760	CDS	1155				hypothetical protein
FOKLNMHI_03761	CDS	783	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FOKLNMHI_03762	CDS	1128				hypothetical protein
FOKLNMHI_03763	CDS	1221				putative PPE family protein PPE51
FOKLNMHI_03764	CDS	600				putative PPE family protein PPE40
FOKLNMHI_03765	CDS	261				hypothetical protein
FOKLNMHI_03766	CDS	1041		4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
FOKLNMHI_03767	CDS	912	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
FOKLNMHI_03768	CDS	786	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
FOKLNMHI_03769	CDS	1692	kstD	1.3.99.4		3-oxosteroid 1-dehydrogenase
FOKLNMHI_03770	CDS	861				hypothetical protein
FOKLNMHI_03771	CDS	1440				hypothetical protein
FOKLNMHI_03772	CDS	1161				hypothetical protein
FOKLNMHI_03773	CDS	390				hypothetical protein
FOKLNMHI_03774	CDS	936				hypothetical protein
FOKLNMHI_03775	CDS	1164		1.3.99.-		Acyl-CoA dehydrogenase FadE29
FOKLNMHI_03776	tRNA	93				tRNA-Gly(gcc)
FOKLNMHI_03777	CDS	1254		1.14.15.29	COG2124	Steroid C26-monooxygenase
FOKLNMHI_03778	CDS	1176	fadA5	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
FOKLNMHI_03779	CDS	456	ddn	1.-.-.-		Deazaflavin-dependent nitroreductase
FOKLNMHI_03780	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
FOKLNMHI_03781	CDS	780	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
FOKLNMHI_03782	CDS	744	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FOKLNMHI_03783	CDS	879		2.8.3.-	COG1788	Putative CoA-transferase subunit alpha
FOKLNMHI_03784	CDS	753		2.8.3.-	COG2057	Putative CoA-transferase subunit beta
FOKLNMHI_03785	CDS	1068		1.6.5.11	COG2070	NADH:quinone reductase
FOKLNMHI_03786	CDS	2019	hmp_2	1.14.12.17		Flavohemoprotein
FOKLNMHI_03787	CDS	870				hypothetical protein
FOKLNMHI_03788	CDS	1161	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
FOKLNMHI_03789	CDS	603	kstR2_2			HTH-type transcriptional repressor KstR2
FOKLNMHI_03790	CDS	300				hypothetical protein
FOKLNMHI_03791	CDS	789	fabG2_2	1.-.-.-		putative oxidoreductase
FOKLNMHI_03792	CDS	1158		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
FOKLNMHI_03793	CDS	1524	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
FOKLNMHI_03794	CDS	1134		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
FOKLNMHI_03795	CDS	954	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
FOKLNMHI_03796	CDS	957		1.3.99.-		Acyl-CoA dehydrogenase FadE27
FOKLNMHI_03797	CDS	1167	aspC_2	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
FOKLNMHI_03798	CDS	852	nat	2.3.1.5	COG2162	Arylamine N-acetyltransferase
FOKLNMHI_03799	CDS	201				hypothetical protein
FOKLNMHI_03800	CDS	171				hypothetical protein
FOKLNMHI_03801	CDS	1143				hypothetical protein
FOKLNMHI_03802	CDS	876	hsaD	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
FOKLNMHI_03803	CDS	1185	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
FOKLNMHI_03804	CDS	1077	hmp_3	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
FOKLNMHI_03805	CDS	531				hypothetical protein
FOKLNMHI_03806	CDS	2136		1.3.99.-		Acyl-CoA dehydrogenase FadE34
FOKLNMHI_03807	CDS	663	kstR			HTH-type transcriptional repressor KstR
FOKLNMHI_03808	CDS	1173	ipsA			HTH-type transcriptional regulator IpsA
FOKLNMHI_03809	CDS	714				hypothetical protein
FOKLNMHI_03810	CDS	135				hypothetical protein
FOKLNMHI_03811	CDS	921				hypothetical protein
FOKLNMHI_03812	CDS	1281	arsB		COG1055	Arsenical pump membrane protein
