locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCAPFGBE_03112	CDS	588				putative HTH-type transcriptional regulator
BCAPFGBE_03113	CDS	1836			COG3653	putative protein
BCAPFGBE_03114	CDS	1758	pknI	2.7.11.1		Serine/threonine-protein kinase PknI
BCAPFGBE_03115	CDS	1128			COG1228	putative protein
BCAPFGBE_03116	CDS	1578	ffh		COG0541	Signal recognition particle protein
BCAPFGBE_03117	CDS	1809				hypothetical protein
BCAPFGBE_03118	CDS	2427	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
BCAPFGBE_03119	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
BCAPFGBE_03120	CDS	1434	amt			Ammonia channel
BCAPFGBE_03121	CDS	348				hypothetical protein
BCAPFGBE_03122	CDS	483				hypothetical protein
BCAPFGBE_03123	CDS	4311	smc		COG1196	Chromosome partition protein Smc
BCAPFGBE_03124	CDS	870	fpg1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
BCAPFGBE_03125	CDS	315				hypothetical protein
BCAPFGBE_03126	CDS	588			COG1399	putative protein
BCAPFGBE_03127	CDS	738			COG3599	putative protein
BCAPFGBE_03128	CDS	786	tesA	3.1.2.-	COG3208	putative thioesterase TesA
BCAPFGBE_03129	CDS	231				hypothetical protein
BCAPFGBE_03130	CDS	384				hypothetical protein
BCAPFGBE_03131	CDS	276				hypothetical protein
BCAPFGBE_03132	CDS	1023				hypothetical protein
BCAPFGBE_03133	CDS	2514	ppsA	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
BCAPFGBE_03134	CDS	552				hypothetical protein
BCAPFGBE_03135	CDS	141				hypothetical protein
BCAPFGBE_03136	CDS	1836	ppsB	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsB
BCAPFGBE_03137	CDS	6567	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
BCAPFGBE_03138	CDS	5367	ppsD	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
BCAPFGBE_03139	CDS	4467	ppsE	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsE
BCAPFGBE_03140	CDS	996	drrA_2	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
BCAPFGBE_03141	CDS	870	drrB		COG0842	Doxorubicin resistance ABC transporter permease protein DrrB
BCAPFGBE_03142	CDS	831	drrC		COG0842	putative doxorubicin resistance ABC transporter permease protein DrrC
BCAPFGBE_03143	CDS	1269	papA5	2.3.1.282		Phthiocerol/phthiodiolone dimycocerosyl transferase
BCAPFGBE_03144	CDS	360				hypothetical protein
BCAPFGBE_03145	CDS	855				hypothetical protein
BCAPFGBE_03146	CDS	1221				hypothetical protein
BCAPFGBE_03147	CDS	195				hypothetical protein
BCAPFGBE_03148	CDS	264				hypothetical protein
BCAPFGBE_03149	CDS	537				hypothetical protein
BCAPFGBE_03150	CDS	2802	mmpL7			Phthiocerol dimycocerosate exporter MmpL7
BCAPFGBE_03151	CDS	171				hypothetical protein
BCAPFGBE_03152	CDS	1242				hypothetical protein
BCAPFGBE_03153	CDS	612				hypothetical protein
BCAPFGBE_03154	CDS	702	lppX			Putative phthiocerol dimycocerosate transporter LppX
BCAPFGBE_03155	CDS	3528	pks1			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
BCAPFGBE_03156	CDS	2118		6.2.1.50	COG0318	p-hydroxybenzoic acid--AMP ligase FadD22
BCAPFGBE_03157	CDS	600		4.1.3.40	COG3161	Chorismate pyruvate-lyase
BCAPFGBE_03158	CDS	1860		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
BCAPFGBE_03159	CDS	318				hypothetical protein
BCAPFGBE_03160	CDS	1146		1.2.-.-		Phthiodiolone/phenolphthiodiolone dimycocerosates ketoreductase
BCAPFGBE_03161	CDS	813		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
BCAPFGBE_03162	CDS	1257		1.3.1.-	COG3268	Trans-acting enoyl reductase
BCAPFGBE_03163	CDS	726	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
BCAPFGBE_03164	CDS	966				hypothetical protein
BCAPFGBE_03165	CDS	732				hypothetical protein
BCAPFGBE_03166	CDS	828		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
BCAPFGBE_03167	CDS	207				hypothetical protein
BCAPFGBE_03168	CDS	1287		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis glycosyltransferase
BCAPFGBE_03169	CDS	738		2.1.1.-	COG3510	Rhamnosyl O-methyltransferase
BCAPFGBE_03170	CDS	390				ISNCY family transposase ISRjo3
BCAPFGBE_03171	CDS	1350		2.4.1.-	COG1819	PGL/p-HBAD biosynthesis rhamnosyltransferase
BCAPFGBE_03172	CDS	1221			COG0701	Putative permease
BCAPFGBE_03173	CDS	933	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
BCAPFGBE_03174	CDS	186				hypothetical protein
BCAPFGBE_03175	CDS	450	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BCAPFGBE_03176	CDS	486	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BCAPFGBE_03177	CDS	375				hypothetical protein
BCAPFGBE_03178	CDS	534				hypothetical protein
BCAPFGBE_03179	CDS	747				hypothetical protein
BCAPFGBE_03180	CDS	588				hypothetical protein
BCAPFGBE_03181	CDS	786				hypothetical protein
BCAPFGBE_03182	CDS	1131	nlhH_3	3.1.1.1	COG0657	Carboxylesterase NlhH
BCAPFGBE_03183	CDS	114				hypothetical protein
BCAPFGBE_03184	CDS	849		1.-.-.-	COG0656	putative oxidoreductase
BCAPFGBE_03185	CDS	732				hypothetical protein
BCAPFGBE_03186	CDS	2214	recG	3.6.4.12		ATP-dependent DNA helicase RecG
BCAPFGBE_03187	CDS	1413				putative protein
BCAPFGBE_03188	CDS	255				hypothetical protein
BCAPFGBE_03189	CDS	195	rpmB_2		COG0227	50S ribosomal protein L28
BCAPFGBE_03190	CDS	684	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
BCAPFGBE_03191	CDS	936	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
BCAPFGBE_03192	CDS	186				hypothetical protein
BCAPFGBE_03193	CDS	159				hypothetical protein
BCAPFGBE_03194	CDS	117				hypothetical protein
BCAPFGBE_03195	CDS	534				hypothetical protein
BCAPFGBE_03196	CDS	1005	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BCAPFGBE_03197	CDS	645	fbiD	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
BCAPFGBE_03198	CDS	2229	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BCAPFGBE_03199	CDS	954	mutT1	3.6.1.55	COG0406	putative 8-oxo-dGTP diphosphatase 1
BCAPFGBE_03200	CDS	768	hup		COG0776	DNA-binding protein HU 
BCAPFGBE_03201	CDS	597	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
BCAPFGBE_03202	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
BCAPFGBE_03203	CDS	702	kdgR		COG1414	Transcriptional regulator KdgR
BCAPFGBE_03204	CDS	861				hypothetical protein
BCAPFGBE_03205	CDS	495				hypothetical protein
BCAPFGBE_03206	tRNA	74				tRNA-Glu(ctc)
BCAPFGBE_03207	tRNA	73				tRNA-Gln(ctg)
BCAPFGBE_03208	CDS	1473	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BCAPFGBE_03209	CDS	798				hypothetical protein
BCAPFGBE_03210	CDS	1338				putative MFS-type transporter
BCAPFGBE_03211	CDS	1011	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BCAPFGBE_03212	CDS	1572	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BCAPFGBE_03213	CDS	1443				hypothetical protein
BCAPFGBE_03214	CDS	462				hypothetical protein
BCAPFGBE_03215	CDS	303				hypothetical protein
BCAPFGBE_03216	CDS	966				hypothetical protein
BCAPFGBE_03217	CDS	660				hypothetical protein
BCAPFGBE_03218	CDS	99				hypothetical protein
BCAPFGBE_03219	CDS	1014	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BCAPFGBE_03220	CDS	507	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BCAPFGBE_03221	CDS	1857	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
BCAPFGBE_03222	CDS	378	cfp6			Low molecular weight protein antigen 6
BCAPFGBE_03223	CDS	786				hypothetical protein
BCAPFGBE_03224	CDS	1275				hypothetical protein
BCAPFGBE_03225	CDS	711	rutF	1.5.1.42		FMN reductase (NADH) RutF
BCAPFGBE_03226	CDS	1683	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BCAPFGBE_03227	CDS	1032	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
BCAPFGBE_03228	CDS	1485	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BCAPFGBE_03229	CDS	300	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
BCAPFGBE_03230	CDS	666				hypothetical protein
BCAPFGBE_03231	CDS	3120	ligA	6.5.1.2		DNA ligase
BCAPFGBE_03232	CDS	630				hypothetical protein
BCAPFGBE_03233	CDS	1104	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
BCAPFGBE_03234	CDS	2193	iscS	2.8.1.7		Cysteine desulfurase IscS
BCAPFGBE_03235	CDS	846				hypothetical protein
BCAPFGBE_03236	CDS	957	etfA		COG2025	Electron transfer flavoprotein subunit alpha
BCAPFGBE_03237	CDS	801	etfB		COG2086	Electron transfer flavoprotein subunit beta
BCAPFGBE_03238	CDS	825		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase
BCAPFGBE_03239	CDS	1560		2.4.1.18	COG1543	putative 1,4-alpha-glucan branching enzyme
BCAPFGBE_03240	CDS	1233		2.4.1.11	COG0438	Glycogen synthase
BCAPFGBE_03241	CDS	390				hypothetical protein
BCAPFGBE_03242	CDS	549				hypothetical protein
BCAPFGBE_03243	CDS	1059		2.3.1.-	COG0110	Putative acetyltransferase
BCAPFGBE_03244	CDS	1008			COG1520	putative protein
BCAPFGBE_03245	CDS	684				Immunogenic protein MPT64
BCAPFGBE_03246	CDS	1077				hypothetical protein
BCAPFGBE_03247	CDS	1056	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BCAPFGBE_03248	CDS	786		4.2.1.17		putative enoyl-CoA hydratase echA17
BCAPFGBE_03249	CDS	867				hypothetical protein
BCAPFGBE_03250	CDS	864	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
BCAPFGBE_03251	CDS	1230	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
BCAPFGBE_03252	CDS	1722	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
BCAPFGBE_03253	CDS	204				hypothetical protein
BCAPFGBE_03254	CDS	984	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
BCAPFGBE_03255	CDS	1041	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
BCAPFGBE_03256	CDS	375				hypothetical protein
BCAPFGBE_03257	CDS	285				hypothetical protein
BCAPFGBE_03258	CDS	975	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
BCAPFGBE_03259	CDS	1575		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
BCAPFGBE_03260	CDS	741				putative HTH-type transcriptional regulator
BCAPFGBE_03261	CDS	2178	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
BCAPFGBE_03262	CDS	453	nrdI		COG1780	Protein NrdI
BCAPFGBE_03263	CDS	240	nrdH		COG0695	Glutaredoxin-like protein NrdH
BCAPFGBE_03264	CDS	555				hypothetical protein
BCAPFGBE_03265	CDS	615				hypothetical protein
BCAPFGBE_03266	CDS	1041	dinB1_2	2.7.7.7	COG0389	DNA polymerase IV 1
BCAPFGBE_03267	CDS	864	sadH_2	1.-.-.-		Putative oxidoreductase SadH
BCAPFGBE_03268	CDS	651	ethR_1			HTH-type transcriptional regulator EthR
BCAPFGBE_03269	CDS	1479		1.14.-.-	COG2124	Putative cytochrome P450 136
BCAPFGBE_03270	CDS	153				hypothetical protein
BCAPFGBE_03271	CDS	141				hypothetical protein
BCAPFGBE_03272	CDS	3687	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
BCAPFGBE_03273	CDS	1524	ligB	6.5.1.1	COG1793	DNA ligase B
BCAPFGBE_03274	CDS	2277	cstA		COG1966	Peptide transporter CstA
BCAPFGBE_03275	CDS	183				hypothetical protein
BCAPFGBE_03276	CDS	426				hypothetical protein
BCAPFGBE_03277	CDS	324	mmr		COG2076	Multidrug resistance protein Mmr
BCAPFGBE_03278	CDS	534	rcdA		COG3226	HTH-type transcriptional regulator RcdA
BCAPFGBE_03279	CDS	546				putative protein
BCAPFGBE_03280	tRNA	74				tRNA-Ala(ggc)
BCAPFGBE_03281	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
BCAPFGBE_03282	CDS	399	crcB1		COG0239	Putative fluoride ion transporter CrcB 1
BCAPFGBE_03283	CDS	381	crcB			Putative fluoride ion transporter CrcB
BCAPFGBE_03284	CDS	1110				hypothetical protein
BCAPFGBE_03285	CDS	498				hypothetical protein
BCAPFGBE_03286	CDS	357				hypothetical protein
BCAPFGBE_03287	CDS	1275				hypothetical protein
BCAPFGBE_03288	CDS	924				hypothetical protein
BCAPFGBE_03289	CDS	477				hypothetical protein
BCAPFGBE_03290	CDS	1812				hypothetical protein
BCAPFGBE_03291	CDS	402	habA	5.4.4.1		Hydroxylaminobenzene mutase HabA
BCAPFGBE_03292	CDS	828			COG2141	putative protein
BCAPFGBE_03293	CDS	3333	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
BCAPFGBE_03294	CDS	1239				hypothetical protein
BCAPFGBE_03295	CDS	1023	virS_1			HTH-type transcriptional regulator VirS
BCAPFGBE_03296	CDS	1488	mymA	1.14.13.-	COG2072	Putative FAD-containing monooxygenase MymA
BCAPFGBE_03297	CDS	927	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
BCAPFGBE_03298	CDS	831	sadH_3	1.-.-.-		Putative oxidoreductase SadH
BCAPFGBE_03299	CDS	1107	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
BCAPFGBE_03300	CDS	1419		2.3.1.20		Putative diacyglycerol O-acyltransferase
BCAPFGBE_03301	CDS	1425	tgs4	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
BCAPFGBE_03302	CDS	1512		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
BCAPFGBE_03303	CDS	303				hypothetical protein
BCAPFGBE_03304	CDS	888				hypothetical protein
BCAPFGBE_03305	CDS	1761				hypothetical protein
BCAPFGBE_03306	CDS	921	yedI		COG2354	Inner membrane protein YedI
BCAPFGBE_03307	CDS	1005		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
BCAPFGBE_03308	CDS	1131	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
BCAPFGBE_03309	CDS	477			COG1733	putative HTH-type transcriptional regulator
BCAPFGBE_03310	CDS	1140				hypothetical protein
BCAPFGBE_03311	CDS	1311	lipY_3	3.1.1.3		Triacylglycerol lipase
BCAPFGBE_03312	CDS	303				hypothetical protein
BCAPFGBE_03313	CDS	318				Putative toxinA/RVBD_3098A
BCAPFGBE_03314	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
BCAPFGBE_03315	CDS	852				hypothetical protein
BCAPFGBE_03316	CDS	483	smpB		COG0691	SsrA-binding protein
BCAPFGBE_03317	CDS	894	ftsX		COG2177	Cell division protein FtsX
BCAPFGBE_03318	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
BCAPFGBE_03319	CDS	438				hypothetical protein
BCAPFGBE_03320	CDS	927	ykuT		COG0668	putative MscS family protein YkuT
BCAPFGBE_03321	CDS	1137	prfB		COG1186	Peptide chain release factor 2
BCAPFGBE_03322	CDS	1371	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
BCAPFGBE_03323	CDS	1584				hypothetical protein
BCAPFGBE_03324	CDS	204				hypothetical protein
BCAPFGBE_03325	CDS	1008	moaA1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
BCAPFGBE_03326	CDS	396		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
BCAPFGBE_03327	CDS	513	moaC1_1	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
BCAPFGBE_03328	CDS	252				hypothetical protein
BCAPFGBE_03329	CDS	669	gph	3.1.3.18		Phosphoglycolate phosphatase
BCAPFGBE_03330	CDS	555	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
BCAPFGBE_03331	CDS	1170	moeZ_1		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
BCAPFGBE_03332	CDS	444	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
BCAPFGBE_03333	CDS	603				hypothetical protein
BCAPFGBE_03334	CDS	1203		1.14.-.-		Putative cytochrome P450 141
BCAPFGBE_03335	CDS	177				hypothetical protein
BCAPFGBE_03336	CDS	471				hypothetical protein
BCAPFGBE_03337	CDS	378				hypothetical protein
BCAPFGBE_03338	CDS	270				hypothetical protein
BCAPFGBE_03339	CDS	141				hypothetical protein
BCAPFGBE_03340	CDS	894	moaR1		COG3629	Transcriptional regulatory protein MoaR1
BCAPFGBE_03341	CDS	606				putative PPE family protein PPE38
BCAPFGBE_03342	CDS	549				putative PPE family protein PPE38
BCAPFGBE_03343	CDS	1080				putative protein
BCAPFGBE_03344	CDS	351				ISNCY family transposase ISBli16
BCAPFGBE_03345	CDS	582				ISNCY family transposase ISBli16
BCAPFGBE_03346	CDS	108				hypothetical protein
BCAPFGBE_03347	CDS	333				putative protein
BCAPFGBE_03348	CDS	1392	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
BCAPFGBE_03349	CDS	999				Putative NAD(P)H nitroreductase
BCAPFGBE_03350	CDS	1737	devS	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
BCAPFGBE_03351	CDS	654	devR		COG2197	DNA-binding transcriptional activator DevR/DosR
BCAPFGBE_03352	CDS	807				Universal stress protein
BCAPFGBE_03353	CDS	276				hypothetical protein
BCAPFGBE_03354	CDS	1143				putative PPE family protein PPE51
BCAPFGBE_03355	CDS	315				hypothetical protein
BCAPFGBE_03356	CDS	96				hypothetical protein
BCAPFGBE_03357	CDS	783	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
BCAPFGBE_03358	CDS	1089				hypothetical protein
BCAPFGBE_03359	CDS	1407	caiA_3	1.3.8.13		Crotonobetainyl-CoA reductase
BCAPFGBE_03360	CDS	1206	caiA_4	1.3.8.13		Crotonobetainyl-CoA reductase
BCAPFGBE_03361	CDS	972	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
BCAPFGBE_03362	CDS	429				hypothetical protein
BCAPFGBE_03363	CDS	453			COG0784	putative response regulatory protein
BCAPFGBE_03364	CDS	1230				hypothetical protein
BCAPFGBE_03365	CDS	492	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
BCAPFGBE_03366	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
BCAPFGBE_03367	CDS	714	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
BCAPFGBE_03368	CDS	1323	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
BCAPFGBE_03369	CDS	759	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
BCAPFGBE_03370	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
BCAPFGBE_03371	CDS	2421	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
BCAPFGBE_03372	CDS	123				hypothetical protein
BCAPFGBE_03373	CDS	1233	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
BCAPFGBE_03374	CDS	636	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
BCAPFGBE_03375	CDS	789				hypothetical protein
BCAPFGBE_03376	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
BCAPFGBE_03377	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
BCAPFGBE_03378	CDS	1665	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
BCAPFGBE_03379	CDS	1596	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
BCAPFGBE_03380	CDS	1248				putative PPE family protein PPE40
BCAPFGBE_03381	CDS	642				hypothetical protein
BCAPFGBE_03382	CDS	1158	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
BCAPFGBE_03383	CDS	438				hypothetical protein
BCAPFGBE_03384	CDS	1272				hypothetical protein
BCAPFGBE_03385	CDS	963	ravA	3.6.3.-		ATPase RavA
BCAPFGBE_03386	CDS	483				hypothetical protein
BCAPFGBE_03387	CDS	960				hypothetical protein
BCAPFGBE_03388	CDS	627				hypothetical protein
BCAPFGBE_03389	CDS	1137		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
BCAPFGBE_03390	CDS	1125				hypothetical protein
BCAPFGBE_03391	CDS	1365	aofH	1.4.3.-	COG1231	Putative flavin-containing monoamine oxidase AofH
BCAPFGBE_03392	CDS	972	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
BCAPFGBE_03393	CDS	483				hypothetical protein
BCAPFGBE_03394	CDS	603				hypothetical protein
BCAPFGBE_03395	CDS	708		1.-.-.-		putative oxidoreductase
BCAPFGBE_03396	CDS	1488	aam	3.5.1.13	COG0154	Acylamidase
BCAPFGBE_03397	CDS	957	dhaA_2	3.8.1.5		Haloalkane dehalogenase
BCAPFGBE_03398	CDS	861	bpoC_2	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
BCAPFGBE_03399	CDS	516	ddn_1	1.-.-.-		Deazaflavin-dependent nitroreductase
BCAPFGBE_03400	CDS	294				hypothetical protein
BCAPFGBE_03401	CDS	1290			COG1373	putative protein
BCAPFGBE_03402	CDS	255				hypothetical protein
BCAPFGBE_03403	CDS	435		3.1.-.-		Ribonuclease VapC49
BCAPFGBE_03404	CDS	453			COG4118	Putative antitoxin VapB49
BCAPFGBE_03405	CDS	339	higB2_2		COG4683	Putative toxin HigB2
BCAPFGBE_03406	CDS	324	higA2_2			Putative antitoxin HigA2
BCAPFGBE_03407	CDS	348				putative protein
BCAPFGBE_03408	CDS	621				hypothetical protein
BCAPFGBE_03409	CDS	1266				hypothetical protein
BCAPFGBE_03410	CDS	210				hypothetical protein
BCAPFGBE_03411	CDS	1185			COG2826	IS30 family transposase ISLxc4
BCAPFGBE_03412	CDS	183				hypothetical protein
BCAPFGBE_03413	tRNA	77				tRNA-Met(cat)
BCAPFGBE_03414	CDS	465				hypothetical protein
BCAPFGBE_03415	CDS	156				hypothetical protein
BCAPFGBE_03416	CDS	2979				hypothetical protein
BCAPFGBE_03417	CDS	999	ylbL		COG3480	putative protein YlbL
BCAPFGBE_03418	CDS	1401				hypothetical protein
BCAPFGBE_03419	CDS	867				hypothetical protein
BCAPFGBE_03420	CDS	174				hypothetical protein
BCAPFGBE_03421	CDS	1344	ubiB	2.7.-.-		protein kinase UbiB
BCAPFGBE_03422	CDS	291	whiB7			putative transcriptional regulator WhiB7
BCAPFGBE_03423	CDS	123				hypothetical protein
BCAPFGBE_03424	CDS	2169	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
BCAPFGBE_03425	CDS	255		1.-.-.-	COG0695	Putative glutaredoxin.1
BCAPFGBE_03426	CDS	924	nudC	3.6.1.22		NADH pyrophosphatase
BCAPFGBE_03427	CDS	390				hypothetical protein
BCAPFGBE_03428	CDS	132				hypothetical protein
BCAPFGBE_03429	CDS	117				hypothetical protein
BCAPFGBE_03430	CDS	3306	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
BCAPFGBE_03431	CDS	3168	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
BCAPFGBE_03432	CDS	210				putative proteinA
BCAPFGBE_03433	CDS	591	lipV	3.1.1.1		Lipase LipV
BCAPFGBE_03434	CDS	306	atl		COG3695	DNA base-flipping protein
BCAPFGBE_03435	CDS	879				hypothetical protein
BCAPFGBE_03436	CDS	1179	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
BCAPFGBE_03437	CDS	987				hypothetical protein
BCAPFGBE_03438	CDS	687				hypothetical protein
BCAPFGBE_03439	CDS	288				hypothetical protein
BCAPFGBE_03440	CDS	363				hypothetical protein
BCAPFGBE_03441	CDS	294	mmpS3_2			putative transport accessory protein MmpS3
BCAPFGBE_03442	CDS	696				hypothetical protein
BCAPFGBE_03443	CDS	2820	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
BCAPFGBE_03444	CDS	282				hypothetical protein
BCAPFGBE_03445	CDS	612	gpm2	3.1.3.2	COG0406	Acid phosphatase
BCAPFGBE_03446	CDS	1107	menF_2	5.4.4.2	COG1169	Putative isochorismate synthase MenF
BCAPFGBE_03447	CDS	291				hypothetical protein
BCAPFGBE_03448	CDS	432				hypothetical protein
BCAPFGBE_03449	CDS	966	yegS	2.7.1.-		lipid kinase YegS
BCAPFGBE_03450	CDS	255	whiB1			Transcriptional regulator WhiB1
BCAPFGBE_03451	CDS	1506	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
BCAPFGBE_03452	CDS	240			COG0511	Biotinylated protein TB7.3
BCAPFGBE_03453	CDS	246	rshA			Anti-sigma factor RshA
BCAPFGBE_03454	CDS	768	sigH		COG1595	ECF RNA polymerase sigma factor SigH
BCAPFGBE_03455	CDS	849				hypothetical protein
BCAPFGBE_03456	CDS	228				hypothetical protein
BCAPFGBE_03457	CDS	1425				hypothetical protein
BCAPFGBE_03458	CDS	759	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
BCAPFGBE_03459	CDS	1353	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BCAPFGBE_03460	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
BCAPFGBE_03461	CDS	1284	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
BCAPFGBE_03462	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
BCAPFGBE_03463	CDS	510				hypothetical protein
BCAPFGBE_03464	CDS	888	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
BCAPFGBE_03465	CDS	603		2.3.1.20		Putative diacyglycerol O-acyltransferase
BCAPFGBE_03466	CDS	816	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
BCAPFGBE_03467	CDS	552				hypothetical protein
BCAPFGBE_03468	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
BCAPFGBE_03469	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
