locus_tag	ftype	length_bp	gene	EC_number	COG	product
GHDAHHNE_03412	CDS	210				hypothetical protein
GHDAHHNE_03413	CDS	1185				hypothetical protein
GHDAHHNE_03414	CDS	183				hypothetical protein
GHDAHHNE_03415	tRNA	77				tRNA-Met(cat)
GHDAHHNE_03416	CDS	465				hypothetical protein
GHDAHHNE_03417	CDS	156				hypothetical protein
GHDAHHNE_03418	CDS	2979				hypothetical protein
GHDAHHNE_03419	CDS	999	ylbL		COG3480	putative protein YlbL
GHDAHHNE_03420	CDS	1401				hypothetical protein
GHDAHHNE_03421	CDS	867				hypothetical protein
GHDAHHNE_03422	CDS	174				hypothetical protein
GHDAHHNE_03423	CDS	1344	ubiB	2.7.-.-		protein kinase UbiB
GHDAHHNE_03424	CDS	291	whiB7			putative transcriptional regulator WhiB7
GHDAHHNE_03425	CDS	123				hypothetical protein
GHDAHHNE_03426	CDS	2169	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
GHDAHHNE_03427	CDS	255		1.-.-.-	COG0695	Putative glutaredoxin.1
GHDAHHNE_03428	CDS	924	nudC	3.6.1.22		NADH pyrophosphatase
GHDAHHNE_03429	CDS	390				hypothetical protein
GHDAHHNE_03430	CDS	132				hypothetical protein
GHDAHHNE_03431	CDS	117				hypothetical protein
GHDAHHNE_03432	CDS	3306	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
GHDAHHNE_03433	CDS	3168	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
GHDAHHNE_03434	CDS	210				putative proteinA
GHDAHHNE_03435	CDS	591	lipV	3.1.1.1		Lipase LipV
GHDAHHNE_03436	CDS	306	atl		COG3695	DNA base-flipping protein
GHDAHHNE_03437	CDS	879				hypothetical protein
GHDAHHNE_03438	CDS	1179	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
GHDAHHNE_03439	CDS	987				hypothetical protein
GHDAHHNE_03440	CDS	687	betI_3			HTH-type transcriptional regulator BetI
GHDAHHNE_03441	CDS	288				hypothetical protein
GHDAHHNE_03442	CDS	363				hypothetical protein
GHDAHHNE_03443	CDS	294	mmpS3_2			putative transport accessory protein MmpS3
GHDAHHNE_03444	CDS	696				hypothetical protein
GHDAHHNE_03445	CDS	2820	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
GHDAHHNE_03446	CDS	282				hypothetical protein
GHDAHHNE_03447	CDS	612	gpm2	3.1.3.2	COG0406	Acid phosphatase
GHDAHHNE_03448	CDS	1107	menF_2	5.4.4.2	COG1169	Putative isochorismate synthase MenF
GHDAHHNE_03449	CDS	291				hypothetical protein
GHDAHHNE_03450	CDS	432				hypothetical protein
GHDAHHNE_03451	CDS	966	yegS	2.7.1.-		lipid kinase YegS
GHDAHHNE_03452	CDS	255	whiB1			Transcriptional regulator WhiB1
GHDAHHNE_03453	CDS	1506	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
GHDAHHNE_03454	CDS	240			COG0511	Biotinylated protein TB7.3
GHDAHHNE_03455	CDS	528				hypothetical protein
GHDAHHNE_03456	CDS	768	sigH		COG1595	ECF RNA polymerase sigma factor SigH
GHDAHHNE_03457	CDS	849				hypothetical protein
GHDAHHNE_03458	CDS	228				hypothetical protein
GHDAHHNE_03459	CDS	1425				hypothetical protein
GHDAHHNE_03460	CDS	759	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
GHDAHHNE_03461	CDS	1353	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
GHDAHHNE_03462	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
GHDAHHNE_03463	CDS	1284	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
GHDAHHNE_03464	CDS	1155		1.-.-.-	COG1018	NADPH oxidoreductase
GHDAHHNE_03465	CDS	510				hypothetical protein
GHDAHHNE_03466	CDS	888	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
GHDAHHNE_03467	CDS	603		2.3.1.20		Putative diacyglycerol O-acyltransferase
GHDAHHNE_03468	CDS	816	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
GHDAHHNE_03469	CDS	552				hypothetical protein
GHDAHHNE_03470	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
GHDAHHNE_03471	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
GHDAHHNE_03472	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
GHDAHHNE_03473	CDS	3207	mdtD_4			Putative multidrug resistance protein MdtD
GHDAHHNE_03474	CDS	2898	secA1		COG0653	Protein translocase subunit SecA 1
GHDAHHNE_03475	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
GHDAHHNE_03476	CDS	726				hypothetical protein
GHDAHHNE_03477	CDS	843				hypothetical protein
GHDAHHNE_03478	CDS	1752	lpqB			Lipoprotein LpqB
GHDAHHNE_03479	CDS	1650	mtrB	2.7.13.3		Sensor histidine kinase MtrB
GHDAHHNE_03480	CDS	432				hypothetical protein
GHDAHHNE_03481	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
GHDAHHNE_03482	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
GHDAHHNE_03483	CDS	714				hypothetical protein
GHDAHHNE_03484	CDS	183	rubA		COG1773	Rubredoxin
GHDAHHNE_03485	CDS	171	alkG			Rubredoxin-2
GHDAHHNE_03486	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
GHDAHHNE_03487	CDS	1488	yhdG_2		COG0531	putative amino acid permease YhdG
GHDAHHNE_03488	CDS	1389				putative protein
GHDAHHNE_03489	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
GHDAHHNE_03490	CDS	1041				hypothetical protein
GHDAHHNE_03491	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GHDAHHNE_03492	CDS	492				hypothetical protein
GHDAHHNE_03493	CDS	420				hypothetical protein
GHDAHHNE_03494	CDS	372	whiB			Transcriptional regulator WhiB
GHDAHHNE_03495	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
GHDAHHNE_03496	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
GHDAHHNE_03497	CDS	150				hypothetical protein
GHDAHHNE_03498	CDS	1662		2.1.1.72		Modification methylase Eco57IB
GHDAHHNE_03499	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GHDAHHNE_03500	CDS	294				hypothetical protein
GHDAHHNE_03501	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
GHDAHHNE_03502	CDS	1512	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
GHDAHHNE_03503	CDS	741				hypothetical protein
GHDAHHNE_03504	CDS	282				putative protein
GHDAHHNE_03505	CDS	2157	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
GHDAHHNE_03506	CDS	669				hypothetical protein
GHDAHHNE_03507	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
GHDAHHNE_03508	CDS	2271				hypothetical protein
GHDAHHNE_03509	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
GHDAHHNE_03510	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GHDAHHNE_03511	CDS	897				hypothetical protein
GHDAHHNE_03512	CDS	240				hypothetical protein
GHDAHHNE_03513	CDS	819				hypothetical protein
GHDAHHNE_03514	CDS	519				hypothetical protein
GHDAHHNE_03515	CDS	771	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GHDAHHNE_03516	CDS	1770				hypothetical protein
GHDAHHNE_03517	CDS	150				hypothetical protein
GHDAHHNE_03518	CDS	669		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
GHDAHHNE_03519	CDS	966	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
GHDAHHNE_03520	CDS	432			COG2166	putative SufE-like protein
GHDAHHNE_03521	CDS	1803	carB_2			Carbamoyl-phosphate synthase large chain
GHDAHHNE_03522	CDS	786	sigF		COG1191	RNA polymerase sigma factor SigF
GHDAHHNE_03523	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
GHDAHHNE_03524	CDS	312				hypothetical protein
GHDAHHNE_03525	CDS	1680	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
GHDAHHNE_03526	CDS	453				hypothetical protein
GHDAHHNE_03527	CDS	1248			COG5383	putative protein
GHDAHHNE_03528	CDS	1485	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
GHDAHHNE_03529	CDS	810			COG1373	putative protein
GHDAHHNE_03530	CDS	693				hypothetical protein
GHDAHHNE_03531	CDS	4542	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
GHDAHHNE_03532	CDS	768	nei1_2	3.2.2.-	COG0266	Endonuclease 8 1
GHDAHHNE_03533	CDS	900				hypothetical protein
GHDAHHNE_03534	CDS	2910				hypothetical protein
GHDAHHNE_03535	CDS	885				hypothetical protein
GHDAHHNE_03536	CDS	765	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
GHDAHHNE_03537	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
GHDAHHNE_03538	CDS	1416	lpdA_2	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
GHDAHHNE_03539	CDS	480				hypothetical protein
GHDAHHNE_03540	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
GHDAHHNE_03541	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
GHDAHHNE_03542	CDS	807	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
GHDAHHNE_03543	CDS	1605		5.4.2.8	COG1109	putative phosphomannomutase
GHDAHHNE_03544	CDS	717	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
GHDAHHNE_03545	CDS	900	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
GHDAHHNE_03546	CDS	1263				hypothetical protein
GHDAHHNE_03547	CDS	933				hypothetical protein
GHDAHHNE_03548	CDS	171				hypothetical protein
GHDAHHNE_03549	CDS	312	mtp			Pilin
GHDAHHNE_03550	CDS	1098	add	3.5.4.4	COG1816	Adenosine deaminase
GHDAHHNE_03551	CDS	1284	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GHDAHHNE_03552	CDS	489	cdd	3.5.4.5	COG0295	Cytidine deaminase
GHDAHHNE_03553	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
GHDAHHNE_03554	CDS	435				hypothetical protein
GHDAHHNE_03555	CDS	1749	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
GHDAHHNE_03556	CDS	237				hypothetical protein
GHDAHHNE_03557	CDS	204				hypothetical protein
GHDAHHNE_03558	CDS	204				hypothetical protein
GHDAHHNE_03559	CDS	429		3.1.-.-		Ribonuclease VapC44
GHDAHHNE_03560	CDS	243				hypothetical protein
GHDAHHNE_03561	CDS	615				hypothetical protein
GHDAHHNE_03562	CDS	666				hypothetical protein
GHDAHHNE_03563	CDS	534	moaC1_2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
GHDAHHNE_03564	CDS	606				hypothetical protein
GHDAHHNE_03565	CDS	948	sigJ			ECF RNA polymerase sigma factor SigJ
GHDAHHNE_03566	CDS	1317		2.6.1.-	COG0161	putative aminotransferase
GHDAHHNE_03567	CDS	1317				hypothetical protein
GHDAHHNE_03568	CDS	1509	galP			Galactose-proton symporter
GHDAHHNE_03569	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
GHDAHHNE_03570	CDS	846				hypothetical protein
GHDAHHNE_03571	CDS	312				hypothetical protein
GHDAHHNE_03572	CDS	441	merR1			Mercuric resistance operon regulatory protein
GHDAHHNE_03573	CDS	846	yhjD		COG1295	Inner membrane protein YhjD
GHDAHHNE_03574	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GHDAHHNE_03575	CDS	654				hypothetical protein
GHDAHHNE_03576	CDS	240				hypothetical protein
GHDAHHNE_03577	CDS	444				hypothetical protein
GHDAHHNE_03578	CDS	138				hypothetical protein
GHDAHHNE_03579	CDS	1086	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
GHDAHHNE_03580	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
GHDAHHNE_03581	CDS	711		2.1.1.-	COG0500	putative methyltransferase
GHDAHHNE_03582	CDS	489				hypothetical protein
GHDAHHNE_03583	CDS	285				hypothetical protein
GHDAHHNE_03584	CDS	252				hypothetical protein
GHDAHHNE_03585	CDS	198				hypothetical protein
GHDAHHNE_03586	CDS	348				hypothetical protein
GHDAHHNE_03587	CDS	441				hypothetical protein
GHDAHHNE_03588	CDS	405				hypothetical protein
GHDAHHNE_03589	CDS	258				hypothetical protein
GHDAHHNE_03590	CDS	162				hypothetical protein
GHDAHHNE_03591	CDS	618				hypothetical protein
GHDAHHNE_03592	CDS	279				hypothetical protein
GHDAHHNE_03593	CDS	294				hypothetical protein
GHDAHHNE_03594	CDS	147				hypothetical protein
GHDAHHNE_03595	CDS	141				hypothetical protein
GHDAHHNE_03596	CDS	321				hypothetical protein
GHDAHHNE_03597	CDS	441				hypothetical protein
GHDAHHNE_03598	CDS	288				hypothetical protein
GHDAHHNE_03599	CDS	144				hypothetical protein
GHDAHHNE_03600	CDS	282				hypothetical protein
GHDAHHNE_03601	CDS	795				hypothetical protein
GHDAHHNE_03602	CDS	372				hypothetical protein
GHDAHHNE_03603	CDS	261				hypothetical protein
GHDAHHNE_03604	CDS	390	lprJ_2			Putative lipoprotein LprJ
GHDAHHNE_03605	CDS	255				hypothetical protein
GHDAHHNE_03606	CDS	156				hypothetical protein
GHDAHHNE_03607	CDS	240				hypothetical protein
GHDAHHNE_03608	CDS	1191		1.16.1.-	COG0446	Metal reductase
GHDAHHNE_03609	CDS	369		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
GHDAHHNE_03610	CDS	552	mfpA		COG1357	Pentapeptide repeat protein MfpA
GHDAHHNE_03611	CDS	582				hypothetical protein
GHDAHHNE_03612	CDS	405				hypothetical protein
GHDAHHNE_03613	CDS	393			COG2018	Serine protease inhibitor
GHDAHHNE_03614	CDS	2625				hypothetical protein
GHDAHHNE_03615	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GHDAHHNE_03616	CDS	594				hypothetical protein
GHDAHHNE_03617	CDS	372				hypothetical protein
GHDAHHNE_03618	CDS	312				hypothetical protein
GHDAHHNE_03619	CDS	360				hypothetical protein
GHDAHHNE_03620	CDS	645				hypothetical protein
GHDAHHNE_03621	CDS	411				hypothetical protein
GHDAHHNE_03622	CDS	150				hypothetical protein
GHDAHHNE_03623	CDS	3240	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
GHDAHHNE_03624	CDS	1362		2.3.1.20		Putative diacyglycerol O-acyltransferase
GHDAHHNE_03625	CDS	1176	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
GHDAHHNE_03626	CDS	105				hypothetical protein
GHDAHHNE_03627	CDS	627	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GHDAHHNE_03628	CDS	246				hypothetical protein
GHDAHHNE_03629	CDS	1440	amiD	3.5.1.4	COG0154	Putative amidase AmiD
GHDAHHNE_03630	CDS	765		3.1.-.-	COG1011	Phosphatase
GHDAHHNE_03631	CDS	1506		5.5.1.16		Type B diterpene cyclase
GHDAHHNE_03632	CDS	891		3.1.7.9		Diterpene synthase
GHDAHHNE_03633	CDS	1611	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GHDAHHNE_03634	CDS	219	dxs_3	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GHDAHHNE_03635	CDS	990	ispH1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1
GHDAHHNE_03636	CDS	1053				hypothetical protein
GHDAHHNE_03637	CDS	189				hypothetical protein
GHDAHHNE_03638	CDS	393		3.1.-.-		Ribonuclease VapC46
GHDAHHNE_03639	CDS	276			COG4118	Antitoxin VapB46
GHDAHHNE_03640	CDS	819				ISNCY family transposase ISMav10
GHDAHHNE_03641	CDS	159				hypothetical protein
GHDAHHNE_03642	CDS	393				hypothetical protein
GHDAHHNE_03643	CDS	855				hypothetical protein
GHDAHHNE_03644	CDS	1953				hypothetical protein
GHDAHHNE_03645	CDS	927	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
GHDAHHNE_03646	CDS	342				hypothetical protein
GHDAHHNE_03647	CDS	786				hypothetical protein
GHDAHHNE_03648	CDS	615				putative protein
GHDAHHNE_03649	CDS	687				hypothetical protein
GHDAHHNE_03650	CDS	1530	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GHDAHHNE_03651	CDS	1008	crtB	2.5.1.-	COG1562	Phytoene synthase
GHDAHHNE_03652	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
GHDAHHNE_03653	CDS	921		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
GHDAHHNE_03654	CDS	789			COG0637	putative protein
GHDAHHNE_03655	CDS	567				hypothetical protein
GHDAHHNE_03656	CDS	579				hypothetical protein
GHDAHHNE_03657	CDS	372				hypothetical protein
GHDAHHNE_03658	CDS	282				hypothetical protein
GHDAHHNE_03659	CDS	222				hypothetical protein
GHDAHHNE_03660	CDS	168				hypothetical protein
GHDAHHNE_03661	CDS	237				hypothetical protein
GHDAHHNE_03662	CDS	318				hypothetical protein
GHDAHHNE_03663	CDS	96				hypothetical protein
GHDAHHNE_03664	CDS	1602				hypothetical protein
GHDAHHNE_03665	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
GHDAHHNE_03666	CDS	534				HTH-type transcriptional repressor
GHDAHHNE_03667	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
GHDAHHNE_03668	CDS	300				Antitoxin VapB47
GHDAHHNE_03669	CDS	402		3.1.-.-		Ribonuclease VapC47
GHDAHHNE_03670	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
GHDAHHNE_03671	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
GHDAHHNE_03672	CDS	1590	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
GHDAHHNE_03673	CDS	411				putative protein
GHDAHHNE_03674	CDS	918	rsdA			Anti-sigma-D factor RsdA
GHDAHHNE_03675	CDS	675	sigD			ECF RNA polymerase sigma factor SigD
GHDAHHNE_03676	CDS	792				hypothetical protein
GHDAHHNE_03677	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
GHDAHHNE_03678	CDS	303	groS		COG0234	10 kDa chaperonin
GHDAHHNE_03679	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GHDAHHNE_03680	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
GHDAHHNE_03681	CDS	636			COG1214	putative protein
GHDAHHNE_03682	CDS	507	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GHDAHHNE_03683	CDS	1227	alr	5.1.1.1	COG0787	Alanine racemase
GHDAHHNE_03684	CDS	351				hypothetical protein
GHDAHHNE_03685	CDS	207				hypothetical protein
GHDAHHNE_03686	CDS	156				hypothetical protein
GHDAHHNE_03687	CDS	165				hypothetical protein
GHDAHHNE_03688	CDS	105				hypothetical protein
GHDAHHNE_03689	CDS	846				IS256 family transposase ISRo1
GHDAHHNE_03690	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
GHDAHHNE_03691	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
GHDAHHNE_03692	CDS	699				hypothetical protein
GHDAHHNE_03693	CDS	939				hypothetical protein
GHDAHHNE_03694	CDS	204				hypothetical protein
GHDAHHNE_03695	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GHDAHHNE_03696	CDS	477				hypothetical protein
GHDAHHNE_03697	CDS	843				hypothetical protein
GHDAHHNE_03698	CDS	1431				hypothetical protein
GHDAHHNE_03699	CDS	312				hypothetical protein
GHDAHHNE_03700	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GHDAHHNE_03701	CDS	456	rpsI		COG0103	30S ribosomal protein S9
GHDAHHNE_03702	CDS	444	rplM		COG0102	50S ribosomal protein L13
GHDAHHNE_03703	CDS	405				hypothetical protein
GHDAHHNE_03704	CDS	408				hypothetical protein
GHDAHHNE_03705	CDS	1215				hypothetical protein
GHDAHHNE_03706	CDS	3711	eccC		COG1674	ESX secretion system protein EccC
GHDAHHNE_03707	CDS	1404	eccD1_1			ESX-1 secretion system protein EccD1
GHDAHHNE_03708	CDS	1374	mycP4	3.4.21.-	COG1404	Mycosin-4
GHDAHHNE_03709	CDS	1413	eccB3_2	3.6.-.-		ESX-3 secretion system ATPase EccB3
GHDAHHNE_03710	CDS	789	cut3_1	3.1.1.74		putative cutinase cut3
GHDAHHNE_03711	CDS	681	cut3_2	3.1.1.74		putative cutinase cut3
GHDAHHNE_03712	CDS	240				hypothetical protein
GHDAHHNE_03713	CDS	333				hypothetical protein
GHDAHHNE_03714	CDS	1332				hypothetical protein
GHDAHHNE_03715	CDS	894	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GHDAHHNE_03716	CDS	543	rplQ		COG0203	50S ribosomal protein L17
GHDAHHNE_03717	CDS	1044	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
GHDAHHNE_03718	CDS	339				hypothetical protein
GHDAHHNE_03719	CDS	420	rpsK		COG0100	30S ribosomal protein S11
GHDAHHNE_03720	CDS	375	rpsM		COG0099	30S ribosomal protein S13
GHDAHHNE_03721	CDS	222	infA		COG0361	Translation initiation factor IF-1
GHDAHHNE_03722	CDS	858				hypothetical protein
GHDAHHNE_03723	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GHDAHHNE_03724	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
GHDAHHNE_03725	CDS	1095	fcl_2	1.1.1.271		GDP-L-fucose synthase
GHDAHHNE_03726	CDS	1011	mhpE	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
GHDAHHNE_03727	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
GHDAHHNE_03728	CDS	534				hypothetical protein
GHDAHHNE_03729	CDS	507				hypothetical protein
GHDAHHNE_03730	CDS	786	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GHDAHHNE_03731	CDS	1398	kgtP			Alpha-ketoglutarate permease
GHDAHHNE_03732	CDS	3249				putative membrane protein
GHDAHHNE_03733	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
GHDAHHNE_03734	CDS	747				hypothetical protein
GHDAHHNE_03735	CDS	606				hypothetical protein
GHDAHHNE_03736	CDS	663				hypothetical protein
GHDAHHNE_03737	CDS	1539	lcpA_2		COG1316	Cell wall biosynthesis protein LcpA
GHDAHHNE_03738	CDS	945				hypothetical protein
GHDAHHNE_03739	CDS	492			COG2259	putative membrane protein
GHDAHHNE_03740	CDS	1122	aes_4	3.1.1.-		Acetyl esterase
GHDAHHNE_03741	CDS	324			COG1695	Transcriptional regulator
GHDAHHNE_03742	CDS	183				hypothetical protein
GHDAHHNE_03743	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
GHDAHHNE_03744	CDS	579				hypothetical protein
GHDAHHNE_03745	CDS	483				hypothetical protein
GHDAHHNE_03746	CDS	729				hypothetical protein
GHDAHHNE_03747	CDS	1695				hypothetical protein
GHDAHHNE_03748	CDS	1155	lprN_4			Lipoprotein LprN
GHDAHHNE_03749	CDS	1353				hypothetical protein
GHDAHHNE_03750	CDS	1074				hypothetical protein
GHDAHHNE_03751	CDS	1053				hypothetical protein
GHDAHHNE_03752	CDS	1203				hypothetical protein
GHDAHHNE_03753	CDS	843				hypothetical protein
GHDAHHNE_03754	CDS	765				hypothetical protein
GHDAHHNE_03755	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
GHDAHHNE_03756	CDS	192				hypothetical protein
GHDAHHNE_03757	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
GHDAHHNE_03758	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
GHDAHHNE_03759	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
GHDAHHNE_03760	CDS	297				hypothetical protein
GHDAHHNE_03761	CDS	240				hypothetical protein
GHDAHHNE_03762	CDS	402				hypothetical protein
GHDAHHNE_03763	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
GHDAHHNE_03764	CDS	837				hypothetical protein
GHDAHHNE_03765	CDS	216				hypothetical protein
GHDAHHNE_03766	CDS	204				hypothetical protein
GHDAHHNE_03767	CDS	201				hypothetical protein
GHDAHHNE_03768	CDS	726				hypothetical protein
GHDAHHNE_03769	CDS	642				hypothetical protein
GHDAHHNE_03770	CDS	240				hypothetical protein
GHDAHHNE_03771	CDS	840				hypothetical protein
GHDAHHNE_03772	CDS	1197		1.14.15.28		Steroid C26-monooxygenase
GHDAHHNE_03773	CDS	711				hypothetical protein
GHDAHHNE_03774	CDS	1032		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
GHDAHHNE_03775	CDS	1005				hypothetical protein
GHDAHHNE_03776	CDS	1065				hypothetical protein
GHDAHHNE_03777	CDS	429				hypothetical protein
GHDAHHNE_03778	CDS	696				hypothetical protein
GHDAHHNE_03779	CDS	927	pknD_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
GHDAHHNE_03780	CDS	525	yrdA		COG0663	Protein YrdA
GHDAHHNE_03781	CDS	1161	kshA	1.14.15.30	COG4638	3-ketosteroid-9-alpha-monooxygenase, oxygenase component
GHDAHHNE_03782	CDS	450				hypothetical protein
GHDAHHNE_03783	CDS	711				hypothetical protein
GHDAHHNE_03784	CDS	198				hypothetical protein
GHDAHHNE_03785	CDS	858				hypothetical protein
GHDAHHNE_03786	CDS	228				hypothetical protein
GHDAHHNE_03787	CDS	783	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GHDAHHNE_03788	CDS	1128				hypothetical protein
GHDAHHNE_03789	CDS	1221				putative PPE family protein PPE51
GHDAHHNE_03790	CDS	600				putative PPE family protein PPE40
GHDAHHNE_03791	CDS	261				hypothetical protein
GHDAHHNE_03792	CDS	1041		4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
GHDAHHNE_03793	CDS	912	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
GHDAHHNE_03794	CDS	786	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
GHDAHHNE_03795	CDS	1692	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
