locus_tag	ftype	length_bp	gene	EC_number	COG	product
JACLCCHO_03358	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
JACLCCHO_03359	CDS	2499	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
JACLCCHO_03360	CDS	1233	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
JACLCCHO_03361	CDS	636	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
JACLCCHO_03362	CDS	789				hypothetical protein
JACLCCHO_03363	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
JACLCCHO_03364	CDS	1902	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
JACLCCHO_03365	CDS	1665	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
JACLCCHO_03366	CDS	1596	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
JACLCCHO_03367	CDS	1248				putative PPE family protein PPE40
JACLCCHO_03368	CDS	642				hypothetical protein
JACLCCHO_03369	CDS	1158		1.14.13.239		Carnitine monooxygenase oxygenase subunit
JACLCCHO_03370	CDS	381				hypothetical protein
JACLCCHO_03371	CDS	1272				hypothetical protein
JACLCCHO_03372	CDS	963	ravA	3.6.3.-		ATPase RavA
JACLCCHO_03373	CDS	483				hypothetical protein
JACLCCHO_03374	CDS	960				hypothetical protein
JACLCCHO_03375	CDS	618				hypothetical protein
JACLCCHO_03376	CDS	1137		2.7.1.-	COG3173	Putative aminoglycoside phosphotransferase
JACLCCHO_03377	CDS	1125				hypothetical protein
JACLCCHO_03378	CDS	1365	aofH	1.4.3.-	COG1231	Putative flavin-containing monoamine oxidase AofH
JACLCCHO_03379	CDS	972	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
JACLCCHO_03380	CDS	483				hypothetical protein
JACLCCHO_03381	CDS	603				hypothetical protein
JACLCCHO_03382	CDS	708				hypothetical protein
JACLCCHO_03383	CDS	1488	aam	3.5.1.13	COG0154	Acylamidase
JACLCCHO_03384	CDS	957	dhaA_2	3.8.1.5		Haloalkane dehalogenase
JACLCCHO_03385	CDS	861	bpoC_2	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
JACLCCHO_03386	CDS	516	ddn_1	1.-.-.-		Deazaflavin-dependent nitroreductase
JACLCCHO_03387	CDS	294				hypothetical protein
JACLCCHO_03388	CDS	1290			COG1373	putative protein
JACLCCHO_03389	CDS	255				hypothetical protein
JACLCCHO_03390	CDS	435		3.1.-.-		Ribonuclease VapC49
JACLCCHO_03391	CDS	453			COG4118	Putative antitoxin VapB49
JACLCCHO_03392	CDS	339	higB2_2		COG4683	Putative toxin HigB2
JACLCCHO_03393	CDS	348				putative protein
JACLCCHO_03394	CDS	621				hypothetical protein
JACLCCHO_03395	CDS	1266				hypothetical protein
JACLCCHO_03396	CDS	210				hypothetical protein
JACLCCHO_03397	CDS	1185			COG2826	IS30 family transposase ISLxc4
JACLCCHO_03398	CDS	183				hypothetical protein
JACLCCHO_03399	tRNA	77				tRNA-Met(cat)
JACLCCHO_03400	CDS	465				hypothetical protein
JACLCCHO_03401	CDS	156				hypothetical protein
JACLCCHO_03402	CDS	2919				hypothetical protein
JACLCCHO_03403	CDS	999	ylbL		COG3480	putative protein YlbL
JACLCCHO_03404	CDS	1401				hypothetical protein
JACLCCHO_03405	CDS	867				hypothetical protein
JACLCCHO_03406	CDS	174				hypothetical protein
JACLCCHO_03407	CDS	1704	ubiB	2.7.-.-		protein kinase UbiB
JACLCCHO_03408	CDS	123				hypothetical protein
JACLCCHO_03409	CDS	2169	uvrD2	3.6.4.12	COG0210	ATP-dependent DNA helicase UvrD2
JACLCCHO_03410	CDS	255		1.-.-.-	COG0695	Putative glutaredoxin.1
JACLCCHO_03411	CDS	924	nudC	3.6.1.22		NADH pyrophosphatase
JACLCCHO_03412	CDS	390				hypothetical protein
JACLCCHO_03413	CDS	132				hypothetical protein
JACLCCHO_03414	CDS	117				hypothetical protein
JACLCCHO_03415	CDS	3306	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
JACLCCHO_03416	CDS	3168	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
JACLCCHO_03417	CDS	210				putative proteinA
JACLCCHO_03418	CDS	675	lipV	3.1.1.1		Lipase LipV
JACLCCHO_03419	CDS	306	atl		COG3695	DNA base-flipping protein
JACLCCHO_03420	CDS	879				hypothetical protein
JACLCCHO_03421	CDS	1179	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
JACLCCHO_03422	CDS	987				hypothetical protein
JACLCCHO_03423	CDS	687	betI_2			HTH-type transcriptional regulator BetI
JACLCCHO_03424	CDS	288				hypothetical protein
JACLCCHO_03425	CDS	363				hypothetical protein
JACLCCHO_03426	CDS	294	mmpS3_2			putative transport accessory protein MmpS3
JACLCCHO_03427	CDS	933				hypothetical protein
JACLCCHO_03428	CDS	2820	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
JACLCCHO_03429	CDS	282				hypothetical protein
JACLCCHO_03430	CDS	612	gpm2	3.1.3.2	COG0406	Acid phosphatase
JACLCCHO_03431	CDS	1107	menF_2	5.4.4.2	COG1169	Putative isochorismate synthase MenF
JACLCCHO_03432	CDS	291				hypothetical protein
JACLCCHO_03433	CDS	432				hypothetical protein
JACLCCHO_03434	CDS	966	yegS	2.7.1.-		lipid kinase YegS
JACLCCHO_03435	CDS	255	whiB1			Transcriptional regulator WhiB1
JACLCCHO_03436	CDS	1506	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
JACLCCHO_03437	CDS	240			COG0511	Biotinylated protein TB7.3
JACLCCHO_03438	CDS	528				hypothetical protein
JACLCCHO_03439	CDS	768	sigH		COG1595	ECF RNA polymerase sigma factor SigH
JACLCCHO_03440	CDS	849				hypothetical protein
JACLCCHO_03441	CDS	228				hypothetical protein
JACLCCHO_03442	CDS	1542				hypothetical protein
JACLCCHO_03443	CDS	759	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
JACLCCHO_03444	CDS	1353	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JACLCCHO_03445	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
JACLCCHO_03446	CDS	1284	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
JACLCCHO_03447	CDS	1143		1.-.-.-	COG1018	NADPH oxidoreductase
JACLCCHO_03448	CDS	510				hypothetical protein
JACLCCHO_03449	CDS	888	ppk2	2.7.4.-	COG2326	Polyphosphate:GDP phosphotransferase
JACLCCHO_03450	CDS	603		2.3.1.20		Putative diacyglycerol O-acyltransferase
JACLCCHO_03451	CDS	816	tgs3	2.3.1.20		putative diacyglycerol O-acyltransferase tgs3
JACLCCHO_03452	CDS	552				hypothetical protein
JACLCCHO_03453	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
JACLCCHO_03454	CDS	483	amhM		COG0490	Ammonium/H(+) antiporter subunit AmhM
JACLCCHO_03455	CDS	735	mddA	2.1.1.334	COG2020	Methanethiol S-methyltransferase
JACLCCHO_03456	CDS	3207	mdtD_4			Putative multidrug resistance protein MdtD
JACLCCHO_03457	CDS	2898	secA1		COG0653	Protein translocase subunit SecA 1
JACLCCHO_03458	CDS	660	hpf		COG1544	Ribosome hibernation promotion factor
JACLCCHO_03459	CDS	726				hypothetical protein
JACLCCHO_03460	CDS	843				hypothetical protein
JACLCCHO_03461	CDS	1752	lpqB			Lipoprotein LpqB
JACLCCHO_03462	CDS	1650	mtrB	2.7.13.3		Sensor histidine kinase MtrB
JACLCCHO_03463	CDS	321				hypothetical protein
JACLCCHO_03464	CDS	645	tmk	2.7.4.9	COG0125	Thymidylate kinase
JACLCCHO_03465	CDS	1488	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
JACLCCHO_03466	CDS	636				hypothetical protein
JACLCCHO_03467	CDS	183	rubA		COG1773	Rubredoxin
JACLCCHO_03468	CDS	171	alkG			Rubredoxin-2
JACLCCHO_03469	CDS	1251	alkB	1.14.15.3		Alkane 1-monooxygenase
JACLCCHO_03470	CDS	1488	yhdG_2		COG0531	putative amino acid permease YhdG
JACLCCHO_03471	CDS	1389				putative protein
JACLCCHO_03472	CDS	1227	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
JACLCCHO_03473	CDS	1041				hypothetical protein
JACLCCHO_03474	CDS	1398	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JACLCCHO_03475	CDS	492				hypothetical protein
JACLCCHO_03476	CDS	528				hypothetical protein
JACLCCHO_03477	CDS	372	whiB			Transcriptional regulator WhiB
JACLCCHO_03478	CDS	996	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
JACLCCHO_03479	CDS	1347	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
JACLCCHO_03480	CDS	150				hypothetical protein
JACLCCHO_03481	CDS	1662		2.1.1.72		Modification methylase Eco57IB
JACLCCHO_03482	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JACLCCHO_03483	CDS	294				hypothetical protein
JACLCCHO_03484	CDS	915	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
JACLCCHO_03485	CDS	1512	lcpA		COG1316	Cell wall biosynthesis protein LcpA
JACLCCHO_03486	CDS	741				hypothetical protein
JACLCCHO_03487	CDS	282				putative protein
JACLCCHO_03488	CDS	2172	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
JACLCCHO_03489	CDS	684				hypothetical protein
JACLCCHO_03490	CDS	1185		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
JACLCCHO_03491	CDS	2325				hypothetical protein
JACLCCHO_03492	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
JACLCCHO_03493	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JACLCCHO_03494	CDS	897				hypothetical protein
JACLCCHO_03495	CDS	240				hypothetical protein
JACLCCHO_03496	CDS	819				hypothetical protein
JACLCCHO_03497	CDS	519				hypothetical protein
JACLCCHO_03498	CDS	771	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JACLCCHO_03499	CDS	1770				hypothetical protein
JACLCCHO_03500	CDS	150				hypothetical protein
JACLCCHO_03501	CDS	669		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
JACLCCHO_03502	CDS	966	sseA	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseA
JACLCCHO_03503	CDS	432			COG2166	putative SufE-like protein
JACLCCHO_03504	CDS	1833	carB_2			Carbamoyl-phosphate synthase large chain
JACLCCHO_03505	CDS	786	sigF		COG1191	RNA polymerase sigma factor SigF
JACLCCHO_03506	CDS	438	rsbW		COG2172	Anti-sigma-F factor RsbW
JACLCCHO_03507	CDS	312				hypothetical protein
JACLCCHO_03508	CDS	1680	argD_2	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
JACLCCHO_03509	CDS	453				hypothetical protein
JACLCCHO_03510	CDS	1248			COG5383	putative protein
JACLCCHO_03511	CDS	1485	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
JACLCCHO_03512	CDS	810			COG1373	putative protein
JACLCCHO_03513	CDS	693				hypothetical protein
JACLCCHO_03514	CDS	4542	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
JACLCCHO_03515	CDS	768	nei1_2	3.2.2.-	COG0266	Endonuclease 8 1
JACLCCHO_03516	CDS	900				hypothetical protein
JACLCCHO_03517	CDS	2910				hypothetical protein
JACLCCHO_03518	CDS	918				hypothetical protein
JACLCCHO_03519	CDS	666	phoU1		COG0704	Phosphate-specific transport system accessory protein PhoU 
JACLCCHO_03520	CDS	1758	glpD2	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
JACLCCHO_03521	CDS	1416	lpdA_2	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
JACLCCHO_03522	CDS	480				hypothetical protein
JACLCCHO_03523	CDS	1170	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
JACLCCHO_03524	CDS	1185	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
JACLCCHO_03525	CDS	807	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase
JACLCCHO_03526	CDS	1605		5.4.2.8	COG1109	putative phosphomannomutase
JACLCCHO_03527	CDS	624	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
JACLCCHO_03528	CDS	900	sapM	3.1.3.64		Phosphatidylinositol-3-phosphatase
JACLCCHO_03529	CDS	1263				hypothetical protein
JACLCCHO_03530	CDS	1065				hypothetical protein
JACLCCHO_03531	CDS	171				hypothetical protein
JACLCCHO_03532	CDS	312	mtp			Pilin
JACLCCHO_03533	CDS	1098	add	3.5.4.4	COG1816	Adenosine deaminase
JACLCCHO_03534	CDS	1284	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
JACLCCHO_03535	CDS	609	cdd	3.5.4.5		Cytidine deaminase
JACLCCHO_03536	CDS	339	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
JACLCCHO_03537	CDS	435				hypothetical protein
JACLCCHO_03538	CDS	1749	sdhA_2	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
JACLCCHO_03539	CDS	792	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
JACLCCHO_03540	CDS	429		3.1.-.-		Ribonuclease VapC44
JACLCCHO_03541	CDS	243				hypothetical protein
JACLCCHO_03542	CDS	615				hypothetical protein
JACLCCHO_03543	CDS	666				hypothetical protein
JACLCCHO_03544	CDS	534	moaC1_2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
JACLCCHO_03545	CDS	606				hypothetical protein
JACLCCHO_03546	CDS	939	sigJ			ECF RNA polymerase sigma factor SigJ
JACLCCHO_03547	CDS	1368		2.6.1.-	COG0161	putative aminotransferase
JACLCCHO_03548	CDS	1218				hypothetical protein
JACLCCHO_03549	CDS	1509	galP			Galactose-proton symporter
JACLCCHO_03550	CDS	1152	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
JACLCCHO_03551	CDS	846				hypothetical protein
JACLCCHO_03552	CDS	312				hypothetical protein
JACLCCHO_03553	CDS	870	yhjD		COG1295	Inner membrane protein YhjD
JACLCCHO_03554	CDS	1011	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JACLCCHO_03555	CDS	654				hypothetical protein
JACLCCHO_03556	CDS	240				hypothetical protein
JACLCCHO_03557	CDS	444				hypothetical protein
JACLCCHO_03558	CDS	138				hypothetical protein
JACLCCHO_03559	CDS	204				hypothetical protein
JACLCCHO_03560	CDS	1086	metY	2.5.1.49	COG2873	O-acetyl-L-homoserine sulfhydrylase
JACLCCHO_03561	CDS	1140	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
JACLCCHO_03562	CDS	711		2.1.1.-	COG0500	putative methyltransferase
JACLCCHO_03563	CDS	291				hypothetical protein
JACLCCHO_03564	CDS	489				hypothetical protein
JACLCCHO_03565	CDS	285				hypothetical protein
JACLCCHO_03566	CDS	252				hypothetical protein
JACLCCHO_03567	CDS	198				hypothetical protein
JACLCCHO_03568	CDS	348				hypothetical protein
JACLCCHO_03569	CDS	393				hypothetical protein
JACLCCHO_03570	CDS	405				hypothetical protein
JACLCCHO_03571	CDS	258				hypothetical protein
JACLCCHO_03572	CDS	162				hypothetical protein
JACLCCHO_03573	CDS	618				hypothetical protein
JACLCCHO_03574	CDS	489				hypothetical protein
JACLCCHO_03575	CDS	147				hypothetical protein
JACLCCHO_03576	CDS	141				hypothetical protein
JACLCCHO_03577	CDS	321				hypothetical protein
JACLCCHO_03578	CDS	441				hypothetical protein
JACLCCHO_03579	CDS	288				hypothetical protein
JACLCCHO_03580	CDS	144				hypothetical protein
JACLCCHO_03581	CDS	795				hypothetical protein
JACLCCHO_03582	CDS	372				hypothetical protein
JACLCCHO_03583	CDS	261				hypothetical protein
JACLCCHO_03584	CDS	390	lprJ_2			Putative lipoprotein LprJ
JACLCCHO_03585	CDS	255				hypothetical protein
JACLCCHO_03586	CDS	156				hypothetical protein
JACLCCHO_03587	CDS	240				hypothetical protein
JACLCCHO_03588	CDS	1191		1.16.1.-	COG0446	Metal reductase
JACLCCHO_03589	CDS	369		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
JACLCCHO_03590	CDS	552	mfpA		COG1357	Pentapeptide repeat protein MfpA
JACLCCHO_03591	CDS	474				hypothetical protein
JACLCCHO_03592	CDS	390				hypothetical protein
JACLCCHO_03593	CDS	393			COG2018	Serine protease inhibitor
JACLCCHO_03594	CDS	2625				hypothetical protein
JACLCCHO_03595	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JACLCCHO_03596	CDS	372				hypothetical protein
JACLCCHO_03597	CDS	312				hypothetical protein
JACLCCHO_03598	CDS	360				hypothetical protein
JACLCCHO_03599	CDS	645				hypothetical protein
JACLCCHO_03600	CDS	411				hypothetical protein
JACLCCHO_03601	CDS	150				hypothetical protein
JACLCCHO_03602	CDS	3240	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
JACLCCHO_03603	CDS	1191		2.3.1.20		Putative diacyglycerol O-acyltransferase
JACLCCHO_03604	CDS	1176	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
JACLCCHO_03605	CDS	105				hypothetical protein
JACLCCHO_03606	CDS	627	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
JACLCCHO_03607	CDS	246				hypothetical protein
JACLCCHO_03608	CDS	1440	amiD_2	3.5.1.4	COG0154	Putative amidase AmiD
JACLCCHO_03609	CDS	765		3.1.-.-	COG1011	Phosphatase
JACLCCHO_03610	CDS	1506		5.5.1.16		Type B diterpene cyclase
JACLCCHO_03611	CDS	891		3.1.7.9		Diterpene synthase
JACLCCHO_03612	CDS	1611	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
JACLCCHO_03613	CDS	219	dxs_3	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
JACLCCHO_03614	CDS	990	ispH1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1
JACLCCHO_03615	CDS	1053				hypothetical protein
JACLCCHO_03616	CDS	189				hypothetical protein
JACLCCHO_03617	CDS	393		3.1.-.-		Ribonuclease VapC46
JACLCCHO_03618	CDS	276			COG4118	Antitoxin VapB46
JACLCCHO_03619	CDS	819				ISNCY family transposase ISMav10
JACLCCHO_03620	CDS	159				hypothetical protein
JACLCCHO_03621	CDS	270				hypothetical protein
JACLCCHO_03622	CDS	855				hypothetical protein
JACLCCHO_03623	CDS	1953				hypothetical protein
JACLCCHO_03624	CDS	951	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
JACLCCHO_03625	CDS	1581				hypothetical protein
JACLCCHO_03626	CDS	615				putative protein
JACLCCHO_03627	CDS	687				hypothetical protein
JACLCCHO_03628	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
JACLCCHO_03629	CDS	909	crtB	2.5.1.-	COG1562	Phytoene synthase
JACLCCHO_03630	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
JACLCCHO_03631	CDS	939		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
JACLCCHO_03632	CDS	789			COG0637	putative protein
JACLCCHO_03633	CDS	567				hypothetical protein
JACLCCHO_03634	CDS	579				hypothetical protein
JACLCCHO_03635	CDS	372				hypothetical protein
JACLCCHO_03636	CDS	282				hypothetical protein
JACLCCHO_03637	CDS	222				hypothetical protein
JACLCCHO_03638	CDS	168				hypothetical protein
JACLCCHO_03639	CDS	237				hypothetical protein
JACLCCHO_03640	CDS	318				hypothetical protein
JACLCCHO_03641	CDS	96				hypothetical protein
JACLCCHO_03642	CDS	1602				hypothetical protein
JACLCCHO_03643	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
JACLCCHO_03644	CDS	534				HTH-type transcriptional repressor
JACLCCHO_03645	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
JACLCCHO_03646	CDS	300				Antitoxin VapB47
JACLCCHO_03647	CDS	402		3.1.-.-		Ribonuclease VapC47
JACLCCHO_03648	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
JACLCCHO_03649	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
JACLCCHO_03650	CDS	1590	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JACLCCHO_03651	CDS	1437				hypothetical protein
JACLCCHO_03652	CDS	675	sigD			ECF RNA polymerase sigma factor SigD
JACLCCHO_03653	CDS	792				hypothetical protein
JACLCCHO_03654	CDS	1620	groEL1		COG0459	60 kDa chaperonin 1
JACLCCHO_03655	CDS	303	groS		COG0234	10 kDa chaperonin
JACLCCHO_03656	CDS	1035	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JACLCCHO_03657	CDS	477	rimI	2.3.1.255	COG0456	N-alpha-acetyltransferase RimI
JACLCCHO_03658	CDS	636			COG1214	putative protein
JACLCCHO_03659	CDS	507	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JACLCCHO_03660	CDS	1227	alr	5.1.1.1	COG0787	Alanine racemase
JACLCCHO_03661	CDS	351				hypothetical protein
JACLCCHO_03662	CDS	207				hypothetical protein
JACLCCHO_03663	CDS	156				hypothetical protein
JACLCCHO_03664	CDS	165				hypothetical protein
JACLCCHO_03665	CDS	105				hypothetical protein
JACLCCHO_03666	CDS	846				IS256 family transposase ISRo1
JACLCCHO_03667	CDS	1383	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
JACLCCHO_03668	CDS	1422	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JACLCCHO_03669	CDS	699				hypothetical protein
JACLCCHO_03670	CDS	939				hypothetical protein
JACLCCHO_03671	CDS	204				hypothetical protein
JACLCCHO_03672	CDS	1875	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JACLCCHO_03673	CDS	477				hypothetical protein
JACLCCHO_03674	CDS	843				hypothetical protein
JACLCCHO_03675	CDS	1431				hypothetical protein
JACLCCHO_03676	CDS	312				hypothetical protein
JACLCCHO_03677	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JACLCCHO_03678	CDS	456	rpsI		COG0103	30S ribosomal protein S9
JACLCCHO_03679	CDS	444	rplM		COG0102	50S ribosomal protein L13
JACLCCHO_03680	CDS	405				hypothetical protein
JACLCCHO_03681	CDS	432				hypothetical protein
JACLCCHO_03682	CDS	1215				hypothetical protein
JACLCCHO_03683	CDS	3711	eccC		COG1674	ESX secretion system protein EccC
JACLCCHO_03684	CDS	1404				hypothetical protein
JACLCCHO_03685	CDS	1374	mycP4	3.4.21.-	COG1404	Mycosin-4
JACLCCHO_03686	CDS	1413	eccB3_2	3.6.-.-		ESX-3 secretion system ATPase EccB3
JACLCCHO_03687	CDS	789	cut3_1	3.1.1.74		putative cutinase cut3
JACLCCHO_03688	CDS	681	cut3_2	3.1.1.74		putative cutinase cut3
JACLCCHO_03689	CDS	333				hypothetical protein
JACLCCHO_03690	CDS	1332				hypothetical protein
JACLCCHO_03691	CDS	894	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
JACLCCHO_03692	CDS	543	rplQ		COG0203	50S ribosomal protein L17
JACLCCHO_03693	CDS	1044	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JACLCCHO_03694	CDS	339				hypothetical protein
JACLCCHO_03695	CDS	420	rpsK		COG0100	30S ribosomal protein S11
JACLCCHO_03696	CDS	375	rpsM		COG0099	30S ribosomal protein S13
JACLCCHO_03697	CDS	222	infA		COG0361	Translation initiation factor IF-1
JACLCCHO_03698	CDS	858				hypothetical protein
JACLCCHO_03699	CDS	996	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
JACLCCHO_03700	CDS	609	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
JACLCCHO_03701	CDS	1095	fcl_2	1.1.1.271		GDP-L-fucose synthase
JACLCCHO_03702	CDS	1011	mhpE	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
JACLCCHO_03703	CDS	1674	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
JACLCCHO_03704	CDS	534				hypothetical protein
JACLCCHO_03705	CDS	507				hypothetical protein
JACLCCHO_03706	CDS	786	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JACLCCHO_03707	CDS	1398	kgtP			Alpha-ketoglutarate permease
JACLCCHO_03708	CDS	3249				putative membrane protein
JACLCCHO_03709	CDS	1494		2.3.1.20		Putative diacyglycerol O-acyltransferase
JACLCCHO_03710	CDS	747				hypothetical protein
JACLCCHO_03711	CDS	606				hypothetical protein
JACLCCHO_03712	CDS	663				hypothetical protein
JACLCCHO_03713	CDS	1752	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
JACLCCHO_03714	CDS	270				hypothetical protein
JACLCCHO_03715	CDS	351				hypothetical protein
JACLCCHO_03716	CDS	492			COG2259	putative membrane protein
JACLCCHO_03717	CDS	1122	aes_5	3.1.1.-		Acetyl esterase
JACLCCHO_03718	CDS	324			COG1695	Transcriptional regulator
JACLCCHO_03719	CDS	183				hypothetical protein
JACLCCHO_03720	CDS	1503	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
JACLCCHO_03721	CDS	579				hypothetical protein
JACLCCHO_03722	CDS	483				hypothetical protein
JACLCCHO_03723	CDS	729				hypothetical protein
JACLCCHO_03724	CDS	1695				hypothetical protein
JACLCCHO_03725	CDS	1155	lprN_3			Lipoprotein LprN
JACLCCHO_03726	CDS	1353				hypothetical protein
JACLCCHO_03727	CDS	1074				hypothetical protein
JACLCCHO_03728	CDS	1053				hypothetical protein
JACLCCHO_03729	CDS	1203				hypothetical protein
JACLCCHO_03730	CDS	843				hypothetical protein
JACLCCHO_03731	CDS	714				hypothetical protein
JACLCCHO_03732	CDS	954		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
JACLCCHO_03733	CDS	192				hypothetical protein
JACLCCHO_03734	CDS	1203		1.3.99.-		Acyl-CoA dehydrogenase FadE26
JACLCCHO_03735	CDS	1122		1.3.99.-		Acyl-CoA dehydrogenase FadE27
JACLCCHO_03736	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
JACLCCHO_03737	CDS	297				hypothetical protein
JACLCCHO_03738	CDS	324				hypothetical protein
JACLCCHO_03739	CDS	1548	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
JACLCCHO_03740	CDS	837				hypothetical protein
JACLCCHO_03741	CDS	204				hypothetical protein
JACLCCHO_03742	CDS	201				hypothetical protein
JACLCCHO_03743	CDS	726				hypothetical protein
JACLCCHO_03744	CDS	579				hypothetical protein
JACLCCHO_03745	CDS	240				hypothetical protein
JACLCCHO_03746	CDS	840				hypothetical protein
